Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
6.4190         -13.4894     -16.3725       2.8831  2788.1
6.4200         -13.4814     -16.1739       2.6925  2603.7
6.4200         -13.4814     -16.1739       2.6925  2603.7
6.4210         -13.4750     -15.9937       2.5188  2435.7
6.4220         -13.4716     -15.8601       2.3884  2309.7
6.4230         -13.4681     -15.7792       2.3111  2235.0
6.4240         -13.4620     -15.7737       2.3117  2235.5
6.4250         -13.4543     -15.9217       2.4675  2386.1
6.4260         -13.4786     -16.2678       2.7891  2697.2
6.4270         -13.4874     -16.4779       2.9906  2892.0
6.4280         -13.4508     -16.4169       2.9660  2868.3
6.4290         -13.4458     -16.5011       3.0553  2954.6
6.4300         -13.4793     -16.7457       3.2665  3158.8
6.4300         -13.4793     -16.7457       3.2665  3158.8
6.4310         -13.4673     -16.7063       3.2390  3132.3
6.4320         -13.4283     -16.5129       3.0846  2982.9
6.4330         -13.4419     -16.6100       3.1682  3063.8
6.4340         -13.4643     -16.8158       3.3515  3241.1
6.4350         -13.4900     -16.7370       3.2470  3140.0
6.4360         -13.4536     -16.1013       2.6477  2560.5
6.4370         -13.3751     -15.6899       2.3148  2238.5
6.4380         -13.4756     -16.3713       2.8957  2800.3
6.4390         -13.4746     -16.9101       3.4355  3322.2
6.4400         -13.4495     -17.0224       3.5729  3455.2
6.4400         -13.4495     -17.0224       3.5729  3455.2
6.4410         -13.4440     -16.9970       3.5529  3435.8
6.4420         -13.4517     -16.9382       3.4865  3371.6
6.4430         -13.4493     -16.8084       3.3590  3248.3
6.4440         -13.4276     -16.7556       3.3280  3218.3
6.4450         -13.4554     -17.1011       3.6458  3525.6
6.4460         -13.4720     -17.5803       4.1083  3972.9
6.4470         -13.4723     -17.9290       4.4567  4309.8
6.4480         -13.4899     -18.1137       4.6238  4471.4
6.4490         -13.5071     -17.9647       4.4576  4310.7
6.4500         -13.4985     -17.3848       3.8863  3758.2
6.4500         -13.4985     -17.3848       3.8863  3758.2
6.4510         -13.4775     -16.6495       3.1720  3067.5
6.4520         -13.4767     -16.1893       2.7127  2623.3
6.4530         -13.5033     -16.0905       2.5872  2501.9
6.4540         -13.5186     -16.0359       2.5173  2434.4
6.4550         -13.5108     -15.8383       2.3275  2250.8
6.4560         -13.4997     -15.6523       2.1526  2081.6
6.4570         -13.5054     -15.6962       2.1908  2118.6
6.4580         -13.5194     -15.9658       2.4464  2365.7
6.4590         -13.5318     -16.3302       2.7984  2706.1
6.4600         -13.5466     -16.6824       3.1358  3032.5
6.4600         -13.5466     -16.6824       3.1358  3032.5
6.4610         -13.5666     -16.9132       3.3466  3236.3
6.4620         -13.5824     -16.8927       3.3102  3201.1
6.4630         -13.5851     -16.6093       3.0242  2924.6
6.4640         -13.6054     -16.2415       2.6360  2549.2
6.4650         -13.5293     -16.0047       2.4754  2393.9
6.4660         -13.6639     -16.7138       3.0499  2949.4
6.4670         -13.6338     -17.1042       3.4704  3356.1
6.4680         -13.6371     -17.1414       3.5043  3388.8
6.4690         -13.6301     -16.8898       3.2597  3152.3
6.4700         -13.6253     -16.5105       2.8852  2790.2
6.4700         -13.6253     -16.5105       2.8852  2790.2
6.4710         -13.6315     -16.1821       2.5506  2466.6
6.4720         -13.6462     -15.9373       2.2911  2215.6
6.4730         -13.6521     -15.7004       2.0483  1980.8
6.4740         -13.6357     -15.5554       1.9197  1856.4
6.4750         -13.6656     -15.7701       2.1045  2035.2
6.4760         -13.6855     -16.0782       2.3927  2313.8
6.4770         -13.6883     -16.2599       2.5717  2486.9
6.4780         -13.6924     -16.3792       2.6868  2598.2
6.4790         -13.6980     -16.5314       2.8334  2740.0
6.4800         -13.7072     -16.8033       3.0961  2994.1
6.4800         -13.7072     -16.8033       3.0961  2994.1
6.4810         -13.7339     -17.2320       3.4981  3382.9
6.4820         -13.7881     -17.6056       3.8175  3691.6
6.4830         -13.7835     -17.5074       3.7239  3601.2
6.4840         -13.7832     -17.2764       3.4932  3378.1
6.4850         -13.8058     -17.1925       3.3867  3275.1
6.4860         -13.7990     -17.2025       3.4036  3291.4
6.4870         -13.8531     -17.3711       3.5180  3402.1
6.4880         -13.8460     -17.1578       3.3118  3202.6
6.4890         -13.8352     -16.6995       2.8643  2769.9
6.4900         -13.8402     -16.3227       2.4825  2400.7
6.4900         -13.8402     -16.3227       2.4825  2400.7
6.4910         -13.8515     -16.1452       2.2937  2218.1
6.4920         -13.8640     -16.1696       2.3056  2229.7
6.4930         -13.8797     -16.3655       2.4858  2403.9
6.4940         -13.9045     -16.6589       2.7544  2663.6
6.4950         -13.9429     -16.8663       2.9234  2827.1
6.4960         -13.9705     -16.6799       2.7094  2620.1
6.4970         -13.9201     -16.0899       2.1698  2098.3
6.4980         -13.9320     -16.0054       2.0734  2005.1
6.4990         -13.9973     -16.4421       2.4449  2364.3
6.5000         -13.9873     -16.6137       2.6263  2539.8
6.5000         -13.9873     -16.6137       2.6263  2539.8
6.5010         -13.9884     -16.6368       2.6485  2561.2
6.5020         -14.0029     -16.6509       2.6480  2560.7
6.5030         -14.0105     -16.6267       2.6161  2529.9
6.5040         -14.0178     -16.6176       2.5998  2514.1
6.5050         -14.0298     -16.6990       2.6692  2581.2
6.5060         -14.0464     -16.8941       2.8477  2753.8
6.5070         -14.0653     -17.1758       3.1105  3008.0
6.5080         -14.0817     -17.5180       3.4363  3323.0
6.5090         -14.1087     -17.9493       3.8406  3714.0
6.5100         -14.1785     -18.3458       4.1673  4030.0
6.5100         -14.1785     -18.3458       4.1673  4030.0
6.5110         -14.2239     -18.1237       3.8999  3771.3
6.5120         -14.1074     -17.3717       3.2643  3156.7
6.5130         -14.2290     -17.7117       3.4828  3368.0
6.5140         -14.2826     -18.1253       3.8427  3716.1
6.5150         -14.2647     -17.8207       3.5560  3438.8
6.5160         -14.2474     -17.2620       3.0146  2915.2
6.5170         -14.2748     -16.9032       2.6284  2541.8
6.5180         -14.2930     -16.6359       2.3429  2265.7
6.5190         -14.2986     -16.3787       2.0801  2011.6
6.5200         -14.3065     -16.2222       1.9157  1852.6
6.5200         -14.3065     -16.2222       1.9157  1852.6
6.5210         -14.3161     -16.2309       1.9149  1851.7
6.5220         -14.3291     -16.4337       2.1046  2035.2
6.5230         -14.3515     -16.8130       2.4615  2380.4
6.5240         -14.3903     -17.2425       2.8522  2758.2
6.5250         -14.4292     -17.4380       3.0088  2909.7
6.5260         -14.4409     -17.2687       2.8278  2734.6
6.5270         -14.4940     -16.8614       2.3675  2289.4
6.5280         -14.3650     -16.3954       2.0304  1963.5
6.5290         -14.5221     -17.3007       2.7787  2687.1
6.5300         -14.5440     -17.9122       3.3682  3257.2
6.5300         -14.5440     -17.9122       3.3682  3257.2
6.5310         -14.5123     -17.6388       3.1265  3023.5
6.5320         -14.5067     -17.0625       2.5558  2471.6
6.5330         -14.5105     -16.5302       2.0198  1953.2
6.5340         -14.5183     -16.2015       1.6832  1627.7
6.5350         -14.5311     -16.1264       1.5954  1542.8
6.5360         -14.5437     -16.2639       1.7202  1663.5
6.5370         -14.5588     -16.5582       1.9995  1933.6
6.5380         -14.5867     -16.9275       2.3408  2263.7
6.5390         -14.6329     -17.1423       2.5094  2426.7
6.5400         -14.6352     -16.8602       2.2251  2151.7
6.5400         -14.6352     -16.8602       2.2251  2151.7
6.5410         -14.6067     -16.4587       1.8519  1790.9
6.5420         -14.6254     -16.5516       1.9262  1862.7
6.5430         -14.6851     -16.9913       2.3062  2230.2
6.5440         -14.6800     -17.1281       2.4482  2367.5
6.5450         -14.6663     -16.9709       2.3046  2228.7
6.5460         -14.6763     -16.8316       2.1553  2084.3
6.5470         -14.6872     -16.7363       2.0490  1981.5
6.5480         -14.6979     -16.6642       1.9663  1901.5
6.5490         -14.7099     -16.6007       1.8908  1828.5
6.5500         -14.7186     -16.5217       1.8031  1743.6
6.5500         -14.7186     -16.5217       1.8031  1743.6
6.5510         -14.7194     -16.4568       1.7374  1680.2
6.5520         -14.7276     -16.5258       1.7981  1738.9
6.5530         -14.7507     -16.7384       1.9877  1922.2
6.5540         -14.7593     -16.9363       2.1770  2105.2
6.5550         -14.7574     -17.1421       2.3847  2306.1
6.5560         -14.7761     -17.5083       2.7322  2642.2
6.5570         -14.8040     -17.9476       3.1436  3040.0
6.5580         -14.8247     -18.2612       3.4365  3323.2
6.5590         -14.8407     -18.3756       3.5349  3418.4
6.5600         -14.8568     -18.3243       3.4675  3353.3
6.5600         -14.8568     -18.3243       3.4675  3353.3
6.5610         -14.8679     -18.1675       3.2995  3190.8
6.5620         -14.8788     -18.0405       3.1617  3057.5
6.5630         -14.9253     -18.0042       3.0788  2977.4
6.5640         -14.9117     -17.7871       2.8754  2780.6
6.5650         -14.9186     -17.7159       2.7973  2705.1
6.5660         -14.9493     -17.8598       2.9105  2814.6
6.5670         -14.9626     -17.8891       2.9265  2830.1
6.5680         -14.9709     -17.7086       2.7378  2647.5
6.5690         -14.9737     -17.3524       2.3787  2300.3
6.5700         -14.9696     -16.9627       1.9931  1927.4
6.5700         -14.9696     -16.9627       1.9931  1927.4
6.5710         -14.9714     -16.7658       1.7943  1735.2
6.5720         -14.9961     -16.8592       1.8631  1801.7
6.5730         -15.0210     -17.0226       2.0016  1935.7
6.5740         -15.0278     -17.0237       1.9959  1930.1
6.5750         -15.0179     -16.9056       1.8876  1825.4
6.5760         -15.0115     -16.9578       1.9463  1882.2
6.5770         -15.0354     -17.3948       2.3594  2281.6
6.5780         -15.0787     -18.0118       2.9331  2836.5
6.5790         -15.1183     -18.3416       3.2233  3117.1
6.5800         -15.1167     -18.0635       2.9468  2849.7
6.5800         -15.1167     -18.0635       2.9468  2849.7
6.5810         -15.0984     -17.4785       2.3801  2301.6
6.5820         -15.0933     -17.1043       2.0111  1944.8
6.5830         -15.1200     -17.1728       2.0527  1985.1
6.5840         -15.1423     -17.3659       2.2236  2150.3
6.5850         -15.1302     -17.3872       2.2569  2182.5
6.5860         -15.1369     -17.4087       2.2718  2196.9
6.5870         -15.1497     -17.4342       2.2845  2209.3
6.5880         -15.1608     -17.3740       2.2132  2140.3
6.5890         -15.1668     -17.1847       2.0179  1951.4
6.5900         -15.1568     -16.9396       1.7827  1724.0
6.5900         -15.1568     -16.9396       1.7827  1724.0
6.5910         -15.1640     -16.8929       1.7289  1671.9
6.5920         -15.1922     -17.0350       1.8427  1782.0
6.5930         -15.1925     -17.0750       1.8825  1820.5
6.5940         -15.1832     -17.0531       1.8699  1808.3
6.5950         -15.1943     -17.1480       1.9538  1889.4
6.5960         -15.2112     -17.2896       2.0784  2009.9
6.5970         -15.2233     -17.3138       2.0905  2021.6
6.5980         -15.2239     -17.1447       1.9208  1857.5
6.5990         -15.2080     -16.8959       1.6880  1632.3
6.6000         -15.2071     -16.8715       1.6645  1609.6
6.6000         -15.2071     -16.8715       1.6645  1609.6
6.6010         -15.2340     -17.1461       1.9122  1849.2
6.6020         -15.2564     -17.4207       2.1643  2093.0
6.6030         -15.2538     -17.4588       2.2050  2132.3
6.6040         -15.2365     -17.4149       2.1784  2106.6
6.6050         -15.2628     -17.5548       2.2920  2216.5
6.6060         -15.2719     -17.6267       2.3548  2277.2
6.6070         -15.2650     -17.5195       2.2545  2180.2
6.6080         -15.2622     -17.3799       2.1177  2047.9
6.6090         -15.2685     -17.3227       2.0542  1986.5
6.6100         -15.2788     -17.3378       2.0590  1991.1
6.6100         -15.2788     -17.3378       2.0590  1991.1
6.6110         -15.2810     -17.3670       2.0860  2017.3
6.6120         -15.2778     -17.4633       2.1855  2113.5
6.6130         -15.2974     -17.7272       2.4298  2349.7
6.6140         -15.3460     -17.9520       2.6060  2520.1
6.6150         -15.3274     -17.6845       2.3572  2279.5
6.6160         -15.2869     -17.5557       2.2688  2194.0
6.6170         -15.3751     -18.0433       2.6682  2580.2
6.6180         -15.3746     -18.0176       2.6430  2555.9
6.6190         -15.3171     -17.4935       2.1763  2104.6
6.6200         -15.2997     -17.3962       2.0966  2027.5
6.6200         -15.2997     -17.3962       2.0966  2027.5
6.6210         -15.3791     -17.9735       2.5944  2508.9
6.6220         -15.3928     -18.2281       2.8354  2741.9
6.6230         -15.3700     -17.8891       2.5191  2436.1
6.6240         -15.3311     -17.3757       2.0446  1977.2
6.6250         -15.3370     -17.3134       1.9765  1911.3
6.6260         -15.3780     -17.6868       2.3088  2232.7
6.6270         -15.3913     -17.9755       2.5842  2499.0
6.6280         -15.3926     -17.9825       2.5899  2504.6
6.6290         -15.3867     -17.7528       2.3661  2288.1
6.6300         -15.3800     -17.4553       2.0753  2006.9
6.6300         -15.3800     -17.4553       2.0753  2006.9
6.6310         -15.3826     -17.2583       1.8757  1813.9
6.6320         -15.3873     -17.1952       1.8079  1748.4
6.6330         -15.3943     -17.2370       1.8428  1782.1
6.6340         -15.4019     -17.3176       1.9156  1852.5
6.6350         -15.4070     -17.3652       1.9582  1893.7
6.6360         -15.4116     -17.3514       1.9397  1875.8
6.6370         -15.4180     -17.2674       1.8493  1788.4
6.6380         -15.4222     -17.1019       1.6797  1624.3
6.6390         -15.4120     -16.9042       1.4922  1443.1
6.6400         -15.3980     -16.9182       1.5202  1470.1
6.6400         -15.3980     -16.9182       1.5202  1470.1
6.6410         -15.4257     -17.3549       1.9292  1865.6
6.6420         -15.4582     -17.8620       2.4038  2324.6
6.6430         -15.4563     -18.0002       2.5439  2460.1
6.6440         -15.4448     -17.8127       2.3679  2289.8
6.6450         -15.4416     -17.5251       2.0835  2014.8
6.6460         -15.4240     -17.3122       1.8882  1826.0
6.6470         -15.4342     -17.4425       2.0083  1942.1
6.6480         -15.4663     -17.8060       2.3397  2262.6
6.6490         -15.4682     -18.0144       2.5463  2462.4
6.6500         -15.4588     -18.0817       2.6229  2536.4
6.6500         -15.4588     -18.0817       2.6229  2536.4
6.6510         -15.4915     -18.1302       2.6387  2551.7
6.6520         -15.4794     -17.8627       2.3832  2304.7
6.6530         -15.4472     -17.5373       2.0901  2021.2
6.6540         -15.4822     -17.6053       2.1231  2053.2
6.6550         -15.4986     -17.7163       2.2177  2144.6
6.6560         -15.4870     -17.6424       2.1555  2084.4
6.6570         -15.4828     -17.5448       2.0621  1994.1
6.6580         -15.4848     -17.5415       2.0567  1988.9
6.6590         -15.4987     -17.6450       2.1463  2075.5
6.6600         -15.5123     -17.6961       2.1837  2111.8
6.6600         -15.5123     -17.6961       2.1837  2111.8
6.6610         -15.4839     -17.6195       2.1356  2065.2
6.6620         -15.4990     -17.7825       2.2836  2208.3
6.6630         -15.5228     -18.0610       2.5382  2454.6
6.6640         -15.5158     -18.1643       2.6485  2561.2
6.6650         -15.5194     -18.1538       2.6344  2547.6
6.6660         -15.5238     -18.0162       2.4924  2410.3
6.6670         -15.5175     -17.7368       2.2194  2146.2
6.6680         -15.5144     -17.4543       1.9399  1876.0
6.6690         -15.5171     -17.2800       1.7629  1704.8
6.6700         -15.5247     -17.2327       1.7080  1651.7
6.6700         -15.5247     -17.2327       1.7080  1651.7
6.6710         -15.5325     -17.2544       1.7219  1665.1
6.6720         -15.5308     -17.2915       1.7606  1702.6
6.6730         -15.5358     -17.3890       1.8532  1792.1
6.6740         -15.5530     -17.4888       1.9358  1872.0
6.6750         -15.5596     -17.3838       1.8242  1764.1
6.6760         -15.5379     -17.0461       1.5083  1458.6
6.6770         -15.5138     -16.8569       1.3431  1298.8
6.6780         -15.5383     -17.1562       1.6179  1564.6
6.6790         -15.5564     -17.6607       2.1043  2034.9
6.6800         -15.5643     -18.0851       2.5208  2437.7
6.6800         -15.5643     -18.0851       2.5208  2437.7
6.6810         -15.5817     -18.3106       2.7289  2639.0
6.6820         -15.5863     -18.1746       2.5883  2503.0
6.6830         -15.5471     -17.8011       2.2540  2179.7
6.6840         -15.5876     -17.7039       2.1163  2046.6
6.6850         -15.5717     -17.5695       1.9978  1932.0
6.6860         -15.5582     -17.5773       2.0191  1952.6
6.6870         -15.5922     -17.8874       2.2952  2219.5
6.6880         -15.5887     -18.0651       2.4764  2394.8
6.6890         -15.5808     -18.0918       2.5111  2428.3
6.6900         -15.5822     -18.0943       2.5121  2429.3
6.6900         -15.5822     -18.0943       2.5121  2429.3
6.6910         -15.5897     -18.1024       2.5126  2429.8
6.6920         -15.5988     -18.0761       2.4773  2395.6
6.6930         -15.5992     -17.9859       2.3868  2308.1
6.6940         -15.6053     -17.9323       2.3271  2250.4
6.6950         -15.6185     -17.9373       2.3188  2242.4
6.6960         -15.6166     -17.9679       2.3513  2273.8
6.6970         -15.6407     -18.0171       2.3763  2298.0
6.6980         -15.6151     -17.8503       2.2351  2161.5
6.6990         -15.6123     -17.7587       2.1464  2075.6
6.7000         -15.6352     -17.7987       2.1635  2092.2
6.7000         -15.6352     -17.7987       2.1635  2092.2
6.7010         -15.6311     -17.7005       2.0693  2001.1
6.7020         -15.6197     -17.5242       1.9045  1841.8
6.7030         -15.6319     -17.4389       1.8069  1747.4
6.7040         -15.6377     -17.3326       1.6949  1639.0
6.7050         -15.6370     -17.1353       1.4983  1448.9
6.7060         -15.6324     -16.8899       1.2575  1216.0
6.7070         -15.6210     -16.7183       1.0973  1061.1
6.7080         -15.6289     -16.7827       1.1538  1115.8
6.7090         -15.6378     -16.9989       1.3611  1316.3
6.7100         -15.6385     -17.2393       1.6008  1548.1
6.7100         -15.6385     -17.2393       1.6008  1548.1
6.7110         -15.6409     -17.4909       1.8500  1789.0
6.7120         -15.6510     -17.7379       2.0869  2018.1
6.7130         -15.6702     -17.8706       2.2004  2127.9
6.7140         -15.6831     -17.6886       2.0055  1939.4
6.7150         -15.6380     -17.2026       1.5646  1513.0
6.7160         -15.6253     -17.1565       1.5312  1480.7
6.7170         -15.6868     -17.7157       2.0288  1962.0
6.7180         -15.6884     -18.0405       2.3522  2274.6
6.7190         -15.6731     -17.9492       2.2761  2201.1
6.7200         -15.6589     -17.6417       1.9827  1917.4
6.7200         -15.6589     -17.6417       1.9827  1917.4
6.7210         -15.6523     -17.3470       1.6947  1638.8
6.7220         -15.6570     -17.1801       1.5231  1472.9
6.7230         -15.6597     -17.1003       1.4406  1393.1
6.7240         -15.6534     -17.0919       1.4386  1391.1
6.7250         -15.6497     -17.2614       1.6118  1558.6
6.7260         -15.6624     -17.6665       2.0040  1938.0
6.7270         -15.6849     -18.1365       2.4515  2370.8
6.7280         -15.7162     -18.3606       2.6444  2557.3
6.7290         -15.7138     -18.0060       2.2922  2216.6
6.7300         -15.6151     -17.5066       1.8915  1829.2
6.7300         -15.6151     -17.5066       1.8915  1829.2
6.7310         -15.7203     -17.9261       2.2058  2133.1
6.7320         -15.7062     -18.1444       2.4382  2357.9
6.7330         -15.6789     -18.0408       2.3619  2284.0
6.7340         -15.6769     -17.9677       2.2909  2215.4
6.7350         -15.6831     -17.9897       2.3065  2230.5
6.7360         -15.6898     -18.0389       2.3492  2271.7
6.7370         -15.6914     -18.0508       2.3595  2281.7
6.7380         -15.6844     -18.0535       2.3690  2291.0
6.7390         -15.6850     -18.1939       2.5089  2426.2
6.7400         -15.7110     -18.4895       2.7785  2687.0
6.7400         -15.7110     -18.4895       2.7785  2687.0
6.7410         -15.7258     -18.6402       2.9144  2818.3
6.7420         -15.7230     -18.4633       2.7403  2650.0
6.7430         -15.7110     -18.0516       2.3406  2263.5
6.7440         -15.7019     -17.6384       1.9365  1872.7
6.7450         -15.7054     -17.3824       1.6770  1621.7
6.7460         -15.7054     -17.2668       1.5614  1510.0
6.7470         -15.7108     -17.2782       1.5674  1515.8
6.7480         -15.7177     -17.3485       1.6308  1577.0
6.7490         -15.7187     -17.3919       1.6733  1618.1
6.7500         -15.7108     -17.4175       1.7067  1650.5
6.7500         -15.7108     -17.4175       1.7067  1650.5
6.7510         -15.7105     -17.5533       1.8428  1782.0
6.7520         -15.7341     -17.8052       2.0711  2002.8
6.7530         -15.7557     -17.8794       2.1237  2053.7
6.7540         -15.7317     -17.5743       1.8426  1781.9
6.7550         -15.6920     -17.3729       1.6808  1625.4
6.7560         -15.7635     -17.7282       1.9647  1899.9
6.7570         -15.7619     -17.8136       2.0517  1984.1
6.7580         -15.7171     -17.6059       1.8888  1826.6
6.7590         -15.7425     -17.6387       1.8961  1833.6
6.7600         -15.7409     -17.6603       1.9194  1856.1
6.7600         -15.7409     -17.6603       1.9194  1856.1
6.7610         -15.7320     -17.6151       1.8831  1821.0
6.7620         -15.7351     -17.6146       1.8795  1817.6
6.7630         -15.7511     -17.6309       1.8799  1817.9
6.7640         -15.7637     -17.4771       1.7135  1657.0
6.7650         -15.7281     -17.1096       1.3815  1336.0
6.7660         -15.7193     -17.0834       1.3642  1319.2
6.7670         -15.7581     -17.5432       1.7851  1726.2
6.7680         -15.7687     -17.9405       2.1718  2100.3
6.7690         -15.7698     -18.0383       2.2685  2193.7
6.7700         -15.7605     -17.8372       2.0768  2008.3
6.7700         -15.7605     -17.8372       2.0768  2008.3
6.7710         -15.7312     -17.5739       1.8427  1782.0
6.7720         -15.7579     -17.6460       1.8881  1825.9
6.7730         -15.7772     -17.7648       1.9876  1922.1
6.7740         -15.7537     -17.6647       1.9110  1848.0
6.7750         -15.7447     -17.6348       1.8902  1827.9
6.7760         -15.7581     -17.8141       2.0560  1988.2
6.7770         -15.7647     -18.0349       2.2702  2195.4
6.7780         -15.7652     -18.2005       2.4352  2355.0
6.7790         -15.7793     -18.3041       2.5248  2441.6
6.7800         -15.7975     -18.1915       2.3940  2315.1
6.7800         -15.7975     -18.1915       2.3940  2315.1
6.7810         -15.7539     -17.7713       2.0174  1951.0
6.7820         -15.7380     -17.7164       1.9785  1913.3
6.7830         -15.7916     -18.2231       2.4315  2351.4
6.7840         -15.7941     -18.5649       2.7707  2679.4
6.7850         -15.7867     -18.5847       2.7980  2705.8
6.7860         -15.7896     -18.3870       2.5974  2511.8
6.7870         -15.7882     -18.0072       2.2190  2145.9
6.7880         -15.7671     -17.5688       1.8017  1742.3
6.7890         -15.7578     -17.4308       1.6729  1617.8
6.7900         -15.7920     -17.7045       1.9125  1849.5
6.7900         -15.7920     -17.7045       1.9125  1849.5
6.7910         -15.8050     -17.9374       2.1324  2062.2
6.7920         -15.7926     -17.9007       2.1081  2038.6
6.7930         -15.7822     -17.7430       1.9608  1896.2
6.7940         -15.7811     -17.6344       1.8533  1792.2
6.7950         -15.7856     -17.6307       1.8450  1784.2
6.7960         -15.7934     -17.7065       1.9131  1850.1
6.7970         -15.7999     -17.8009       2.0009  1935.0
6.7980         -15.8026     -17.8833       2.0806  2012.1
6.7990         -15.8229     -17.9390       2.1161  2046.3
6.8000         -15.8219     -17.7689       1.9470  1882.9
6.8000         -15.8219     -17.7689       1.9470  1882.9
6.8010         -15.7928     -17.4530       1.6602  1605.5
6.8020         -15.7947     -17.4013       1.6066  1553.6
6.8030         -15.8176     -17.6120       1.7944  1735.3
6.8040         -15.8256     -17.7397       1.9140  1850.9
6.8050         -15.8125     -17.6324       1.8200  1760.0
6.8060         -15.7960     -17.4738       1.6778  1622.5
6.8070         -15.7982     -17.5109       1.7126  1656.2
6.8080         -15.8177     -17.7207       1.9030  1840.3
6.8090         -15.8329     -17.8329       2.0001  1934.1
6.8100         -15.8306     -17.6472       1.8165  1756.7
6.8100         -15.8306     -17.6472       1.8165  1756.7
6.8110         -15.7959     -17.2812       1.4853  1436.3
6.8120         -15.7898     -17.2610       1.4712  1422.8
6.8130         -15.8238     -17.6964       1.8726  1810.9
6.8140         -15.8400     -18.1181       2.2781  2203.1
6.8150         -15.8441     -18.2446       2.4004  2321.3
6.8160         -15.8349     -18.0409       2.2060  2133.3
6.8170         -15.8055     -17.7306       1.9251  1861.6
6.8180         -15.8023     -17.7750       1.9727  1907.7
6.8190         -15.8446     -18.2199       2.3753  2297.0
6.8200         -15.8689     -18.4900       2.6211  2534.7
6.8200         -15.8689     -18.4900       2.6211  2534.7
6.8210         -15.8554     -18.2253       2.3699  2291.8
6.8220         -15.8167     -17.6721       1.8555  1794.3
6.8230         -15.8137     -17.4043       1.5906  1538.2
6.8240         -15.8317     -17.5223       1.6906  1634.9
6.8250         -15.8367     -17.7694       1.9327  1869.0
6.8260         -15.8374     -18.0193       2.1818  2109.9
6.8270         -15.8424     -18.2320       2.3895  2310.8
6.8280         -15.8548     -18.3277       2.4729  2391.4
6.8290         -15.8623     -18.1552       2.2929  2217.4
6.8300         -15.8302     -17.7254       1.8952  1832.7
6.8300         -15.8302     -17.7254       1.8952  1832.7
6.8310         -15.8354     -17.5090       1.6736  1618.5
6.8320         -15.8496     -17.5298       1.6802  1624.8
6.8330         -15.8469     -17.5663       1.7194  1662.8
6.8340         -15.8472     -17.5935       1.7462  1688.7
6.8350         -15.8453     -17.5865       1.7413  1683.9
6.8360         -15.8452     -17.5621       1.7169  1660.3
6.8370         -15.8491     -17.5278       1.6787  1623.3
6.8380         -15.8531     -17.4505       1.5974  1544.7
6.8390         -15.8490     -17.3215       1.4725  1424.0
6.8400         -15.8448     -17.2443       1.3995  1353.4
6.8400         -15.8448     -17.2443       1.3995  1353.4
6.8410         -15.8582     -17.3075       1.4492  1401.5
6.8420         -15.8774     -17.3409       1.4635  1415.2
6.8430         -15.8259     -17.2333       1.4074  1361.0
6.8440         -15.8605     -17.5913       1.7307  1673.7
6.8450         -15.8818     -18.0294       2.1476  2076.8
6.8460         -15.8636     -18.1001       2.2365  2162.8
6.8470         -15.8577     -17.9693       2.1116  2042.0
6.8480         -15.8607     -17.7413       1.8806  1818.6
6.8490         -15.8594     -17.4341       1.5746  1522.7
6.8500         -15.8289     -17.1992       1.3703  1325.1
6.8500         -15.8289     -17.1992       1.3703  1325.1
6.8510         -15.8382     -17.4959       1.6578  1603.1
6.8520         -15.8876     -18.1611       2.2735  2198.6
6.8530         -15.8967     -18.4741       2.5775  2492.5
6.8540         -15.8771     -18.2571       2.3801  2301.6
6.8550         -15.8462     -17.8605       2.0142  1947.8
6.8560         -15.8371     -17.8027       1.9656  1900.8
6.8570         -15.8834     -18.1667       2.2833  2208.1
6.8580         -15.9079     -18.3005       2.3925  2313.7
6.8590         -15.8724     -17.8409       1.9685  1903.6
6.8600         -15.8195     -17.3636       1.5441  1493.2
6.8600         -15.8195     -17.3636       1.5441  1493.2
6.8610         -15.8602     -17.5709       1.7107  1654.3
6.8620         -15.8831     -17.9899       2.1068  2037.4
6.8630         -15.8707     -18.1761       2.3055  2229.5
6.8640         -15.8634     -18.1987       2.3353  2258.3
6.8650         -15.8630     -18.1524       2.2894  2213.9
6.8660         -15.8646     -18.0648       2.2002  2127.7
6.8670         -15.8510     -17.9884       2.1374  2067.0
6.8680         -15.8667     -18.1259       2.2592  2184.7
6.8690         -15.8987     -18.2721       2.3734  2295.2
6.8700         -15.8838     -17.9947       2.1109  2041.3
6.8700         -15.8838     -17.9947       2.1109  2041.3
6.8710         -15.8390     -17.5087       1.6697  1614.7
6.8720         -15.8549     -17.3763       1.5214  1471.2
6.8730         -15.8750     -17.4168       1.5417  1490.9
6.8740         -15.8661     -17.3032       1.4371  1389.8
6.8750         -15.8562     -17.1061       1.2499  1208.7
6.8760         -15.8511     -16.9686       1.1176  1080.7
6.8770         -15.8501     -16.9757       1.1256  1088.5
6.8780         -15.8579     -17.1371       1.2792  1237.1
6.8790         -15.8683     -17.3393       1.4711  1422.6
6.8800         -15.8598     -17.4727       1.6129  1559.7
6.8800         -15.8598     -17.4727       1.6129  1559.7
6.8810         -15.8679     -17.6590       1.7910  1732.0
6.8820         -15.8761     -17.8294       1.9533  1888.9
6.8830         -15.8653     -17.8654       2.0001  1934.2
6.8840         -15.8653     -17.8411       1.9758  1910.7
6.8850         -15.8643     -17.7426       1.8782  1816.3
